raw_class_id,target,class_name,class_family,prompt_id,prompt,prompt_set,descriptor_count,descriptor_quality
984,528,Indigo Bunting (Female/juvenile),Indigo Bunting,1,"a close-up bird photo of a Indigo Bunting (Female/juvenile) showing small stocky body, short tail, short bill, indigo blue plumage, silver-gray bill, brown plumage, whitish throat, and blue wings.",descriptor_variant,11,needs_normalization|shared_variant_descriptor
984,528,Indigo Bunting (Female/juvenile),Indigo Bunting,2,"a fine-grained ID photo of a Indigo Bunting (Female/juvenile), with small stocky body, short tail, short bill, indigo blue plumage, silver-gray bill, brown plumage, whitish throat, and blue wings.",descriptor_variant,11,needs_normalization|shared_variant_descriptor
985,529,Painted Bunting (Female/juvenile),Painted Bunting,0,"a field guide photograph of a Painted Bunting (Female/juvenile); visual field marks: medium-sized body, thick seed-eating bill, stunningly colored plumage, blue head, red underparts, green back, bright yellow-green plumage, and pale eyering.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
985,529,Painted Bunting (Female/juvenile),Painted Bunting,1,"a close-up bird photo of a Painted Bunting (Female/juvenile) showing medium-sized body, thick seed-eating bill, stunningly colored plumage, blue head, red underparts, green back, bright yellow-green plumage, and pale eyering.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
985,529,Painted Bunting (Female/juvenile),Painted Bunting,2,"a fine-grained ID photo of a Painted Bunting (Female/juvenile), with medium-sized body, thick seed-eating bill, stunningly colored plumage, blue head, red underparts, green back, bright yellow-green plumage, and pale eyering.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
986,530,Bobolink (Female/juvenile/nonbreeding male),Bobolink,0,"a field guide photograph of a Bobolink (Female/juvenile/nonbreeding male); visual field marks: flat head, short neck, short tail, black plumage, white back, white rump, rich buffy nape, and warm buffy brown dark brown back.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
986,530,Bobolink (Female/juvenile/nonbreeding male),Bobolink,1,"a close-up bird photo of a Bobolink (Female/juvenile/nonbreeding male) showing flat head, short neck, short tail, black plumage, white back, white rump, rich buffy nape, and warm buffy brown dark brown back.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
986,530,Bobolink (Female/juvenile/nonbreeding male),Bobolink,2,"a fine-grained ID photo of a Bobolink (Female/juvenile/nonbreeding male), with flat head, short neck, short tail, black plumage, white back, white rump, rich buffy nape, and warm buffy brown dark brown back.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
987,531,Red-winged Blackbird (Female/juvenile),Red-winged Blackbird,0,"a field guide photograph of a Red-winged Blackbird (Female/juvenile); visual field marks: stocky body, broad-shouldered slender body, medium-length tail, even glossy black plumage, red yellow shoulder, crisply streaked plumage, dark brownish plumage, and whitish eyebrow.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
987,531,Red-winged Blackbird (Female/juvenile),Red-winged Blackbird,1,"a close-up bird photo of a Red-winged Blackbird (Female/juvenile) showing stocky body, broad-shouldered slender body, medium-length tail, even glossy black plumage, red yellow shoulder, crisply streaked plumage, dark brownish plumage, and whitish eyebrow.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
987,531,Red-winged Blackbird (Female/juvenile),Red-winged Blackbird,2,"a fine-grained ID photo of a Red-winged Blackbird (Female/juvenile), with stocky body, broad-shouldered slender body, medium-length tail, even glossy black plumage, red yellow shoulder, crisply streaked plumage, dark brownish plumage, and whitish eyebrow.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
988,532,Yellow-headed Blackbird (Female/Immature Male),Yellow-headed Blackbird,0,"a field guide photograph of a Yellow-headed Blackbird (Female/Immature Male); visual field marks: large body, large head, large bill, yellow head, yellow chest, black body, prominent white patches, and black wing.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
988,532,Yellow-headed Blackbird (Female/Immature Male),Yellow-headed Blackbird,1,"a close-up bird photo of a Yellow-headed Blackbird (Female/Immature Male) showing large body, large head, large bill, yellow head, yellow chest, black body, prominent white patches, and black wing.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
988,532,Yellow-headed Blackbird (Female/Immature Male),Yellow-headed Blackbird,2,"a fine-grained ID photo of a Yellow-headed Blackbird (Female/Immature Male), with large body, large head, large bill, yellow head, yellow chest, black body, prominent white patches, and black wing.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
989,533,Brewer's Blackbird (Male),Brewer's Blackbird,0,"a field guide photograph of a Brewer's Blackbird (Male); visual field marks: long legs, long tail, full body, round head, long thick-based beak, glossy black plumage, yellow eye, and yellow head.",descriptor_variant,11,needs_normalization|shared_variant_descriptor
989,533,Brewer's Blackbird (Male),Brewer's Blackbird,1,"a close-up bird photo of a Brewer's Blackbird (Male) showing long legs, long tail, full body, round head, long thick-based beak, glossy black plumage, yellow eye, and yellow head.",descriptor_variant,11,needs_normalization|shared_variant_descriptor
989,533,Brewer's Blackbird (Male),Brewer's Blackbird,2,"a fine-grained ID photo of a Brewer's Blackbird (Male), with long legs, long tail, full body, round head, long thick-based beak, glossy black plumage, yellow eye, and yellow head.",descriptor_variant,11,needs_normalization|shared_variant_descriptor
990,534,Brown-headed Cowbird (Female/Juvenile),Brown-headed Cowbird,0,"a field guide photograph of a Brown-headed Cowbird (Female/Juvenile); visual field marks: glossy black rich brown head, and dark eye.",descriptor_variant,2,needs_normalization|shared_variant_descriptor
990,534,Brown-headed Cowbird (Female/Juvenile),Brown-headed Cowbird,1,"a close-up bird photo of a Brown-headed Cowbird (Female/Juvenile) showing glossy black rich brown head, and dark eye.",descriptor_variant,2,needs_normalization|shared_variant_descriptor
990,534,Brown-headed Cowbird (Female/Juvenile),Brown-headed Cowbird,2,"a fine-grained ID photo of a Brown-headed Cowbird (Female/Juvenile), with glossy black rich brown head, and dark eye.",descriptor_variant,2,needs_normalization|shared_variant_descriptor
991,535,Hooded Oriole (Female/Immature male),Hooded Oriole,0,"a field guide photograph of a Hooded Oriole (Female/Immature male); visual field marks: large body, long rounded tail, long rounded neck, brilliant black plumage, black tail, black throat, black wings, and yellow-orange rump.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
991,535,Hooded Oriole (Female/Immature male),Hooded Oriole,1,"a close-up bird photo of a Hooded Oriole (Female/Immature male) showing large body, long rounded tail, long rounded neck, brilliant black plumage, black tail, black throat, black wings, and yellow-orange rump.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
991,535,Hooded Oriole (Female/Immature male),Hooded Oriole,2,"a fine-grained ID photo of a Hooded Oriole (Female/Immature male), with large body, long rounded tail, long rounded neck, brilliant black plumage, black tail, black throat, black wings, and yellow-orange rump.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
992,536,Bullock's Oriole (Female/Immature male),Bullock's Oriole,0,"a field guide photograph of a Bullock's Oriole (Female/Immature male); visual field marks: medium-sized body, medium-long tail, thick-based sharply pointed bill, bright orange black back, large white wing, orange black patch, black line, and black throat.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
992,536,Bullock's Oriole (Female/Immature male),Bullock's Oriole,1,"a close-up bird photo of a Bullock's Oriole (Female/Immature male) showing medium-sized body, medium-long tail, thick-based sharply pointed bill, bright orange black back, large white wing, orange black patch, black line, and black throat.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
992,536,Bullock's Oriole (Female/Immature male),Bullock's Oriole,2,"a fine-grained ID photo of a Bullock's Oriole (Female/Immature male), with medium-sized body, medium-long tail, thick-based sharply pointed bill, bright orange black back, large white wing, orange black patch, black line, and black throat.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
993,537,Baltimore Oriole (Female/Immature male),Baltimore Oriole,0,"a field guide photograph of a Baltimore Oriole (Female/Immature male); visual field marks: slender body, long thick-based pointed bill, flame-orange black solid-black head, one white bar, black wings, yellow-orange breast, grayish head, and grayish back.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
993,537,Baltimore Oriole (Female/Immature male),Baltimore Oriole,1,"a close-up bird photo of a Baltimore Oriole (Female/Immature male) showing slender body, long thick-based pointed bill, flame-orange black solid-black head, one white bar, black wings, yellow-orange breast, grayish head, and grayish back.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
993,537,Baltimore Oriole (Female/Immature male),Baltimore Oriole,2,"a fine-grained ID photo of a Baltimore Oriole (Female/Immature male), with slender body, long thick-based pointed bill, flame-orange black solid-black head, one white bar, black wings, yellow-orange breast, grayish head, and grayish back.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
994,538,Pine Grosbeak (Female/juvenile),Pine Grosbeak,0,"a field guide photograph of a Pine Grosbeak (Female/juvenile); visual field marks: large plump body, heavy-chested round head, reddish pink reddish pink gray plumage, reddish orange yellow head, orange yellow rump, dark gray wings, white wingbars, and reddish pink belly.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
994,538,Pine Grosbeak (Female/juvenile),Pine Grosbeak,1,"a close-up bird photo of a Pine Grosbeak (Female/juvenile) showing large plump body, heavy-chested round head, reddish pink reddish pink gray plumage, reddish orange yellow head, orange yellow rump, dark gray wings, white wingbars, and reddish pink belly.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
994,538,Pine Grosbeak (Female/juvenile),Pine Grosbeak,2,"a fine-grained ID photo of a Pine Grosbeak (Female/juvenile), with large plump body, heavy-chested round head, reddish pink reddish pink gray plumage, reddish orange yellow head, orange yellow rump, dark gray wings, white wingbars, and reddish pink belly.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
995,539,Purple Finch (Female/immature),Purple Finch,0,"a field guide photograph of a Purple Finch (Female/immature); visual field marks: purple large chunky plumage, pink-red head, brown back, white belly, purple no red plumage, streaked underparts, dark line, and streaked side.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
